episode,total_steps,avg_reward,avg_throughput,avg_non_blocked,avg_load_balance,value_loss,action_loss,entropy_loss,lr
1,6000,-0.2696977515937656,50762343.992684245,0.9116868686868687,-0.2699298696663704,5.254269027709961,-6.700114126711772e-05,0.056763110558191936,0
2,12000,-0.26883047658948234,50866909.76187462,0.9126228956228957,-0.2691193342077198,5.172252436319987,-6.0139366881704367e-05,0.056774848222732544,0
3,18000,-0.2670804126689593,50966989.859035216,0.9186026936026936,-0.26735615235990046,5.075702016194661,-5.585075470503398e-05,0.05676919253667195,0
4,24000,-0.2653662033121617,50897479.76842907,0.915845117845118,-0.26560542498352474,4.978837702433268,-5.5696231267423475e-05,0.056777756690979,0
5,30000,-0.2658718145929199,50838614.300215855,0.9152828282828284,-0.2661337719021034,5.077204040527343,-6.420141600998856e-05,0.056808063745498655,0
6,36000,-0.2645418307753963,50927488.40973627,0.9182828282828284,-0.2647941445612726,4.887647862752279,-5.696428981764257e-05,0.0568158970673879,0
7,42000,-0.2635966994601973,50996358.358802,0.9188047138047137,-0.2639613804549874,4.822436706542969,-4.691758803195019e-05,0.05683373975753784,0
8,48000,-0.26486237785554423,51060096.772856094,0.9188956228956229,-0.2650626859827746,4.743474034627279,-5.6268732491351635e-05,0.056838456869125364,0
9,54000,-0.2636879357960282,50973792.653684266,0.9169023569023569,-0.2639837830597466,4.754236684163412,-5.136059071598235e-05,0.05685818640391032,0
10,60000,-0.2640328628697813,50941566.44750421,0.9171515151515152,-0.26419944052549627,4.772444981892904,-4.6051966041356234e-05,0.05685694662729899,0
11,66000,-0.264626284038141,51014244.196239054,0.9207138047138048,-0.26487060589939987,4.757511871337891,-6.0030645289610144e-05,0.056852877140045166,0
12,72000,-0.26089171753531254,51109886.27102756,0.9205218855218856,-0.2612370218305061,4.549456431070964,-4.41614700610747e-05,0.05686723121007284,0
13,78000,-0.2616701505359125,51123003.41654782,0.9222457912457913,-0.2618923448071078,4.607493362426758,-5.6464928936141706e-05,0.05688559293746948,0
14,84000,-0.25922431590101414,51261292.71679891,0.9229629629629631,-0.25967872275427417,4.391152628580729,-4.948890453848283e-05,0.0569175345102946,0
15,90000,-0.256318320725612,51143203.58369541,0.9234309764309765,-0.25640917750307207,4.331838129679362,-3.253802981848253e-05,0.056938817342122396,0
16,96000,-0.25752847531020023,51245727.31335856,0.9258148148148149,-0.2576887327865233,4.357627675374349,-5.885883152253276e-05,0.05695471843083699,0
17,102000,-0.2579261445694429,51020186.17042863,0.9201851851851853,-0.25822234461731264,4.337389765421549,-5.0033129610900084e-05,0.05697649550437927,0
18,108000,-0.25415560330004344,51151626.112134025,0.9245016835016834,-0.25432021379378517,4.150293838500977,-4.860488293185957e-05,0.056979029575983685,0
19,114000,-0.25666092710166055,51136115.281021275,0.9221077441077441,-0.2569329730465007,4.230874114990234,-4.6385383045162596e-05,0.056953279415766396,0
20,120000,-0.2538303425033619,51278504.599015854,0.9265151515151515,-0.25407203840561254,4.168536799112956,-3.818951286050757e-05,0.056954574982325236,0
21,126000,-0.2548164026755212,51261039.208056845,0.9265791245791246,-0.25478079130714076,4.122315862019857,-4.474482797377277e-05,0.05696657570203145,0
22,132000,-0.2558439182062757,51262952.077933446,0.9253198653198652,-0.2561367206193196,4.09362018330892,-4.4869025889966e-05,0.05697506356239319,0
23,138000,-0.2540182804352767,51129585.378680274,0.9229461279461278,-0.25414320595066886,4.035060267130534,-5.5298902787247545e-05,0.05699385897318522,0
24,144000,-0.2530625153293809,51025675.4427333,0.9236969696969697,-0.2531684330054479,4.022254887898763,-3.6447531204051603e-05,0.057019834518432615,0
25,150000,-0.2501596050256501,51275036.66557954,0.930070707070707,-0.25028910219726314,3.890887420654297,-4.001347264374999e-05,0.05704209025700887,0
26,156000,-0.25014491275240625,51236613.33498146,0.9268787878787879,-0.2506928496755933,3.8981473693847657,-4.327043164638174e-05,0.05704677486419678,0
27,162000,-0.25031292841230046,51271676.55788564,0.9288383838383837,-0.2504296186317754,3.816595380147298,-4.503007136284983e-05,0.05706392010052999,0
28,168000,-0.2470430276010261,51293287.47255554,0.9312087542087543,-0.2472388996089252,3.7457439651489257,-4.191170242014171e-05,0.05708170739809672,0
29,174000,-0.24870984914173733,51210018.040225394,0.9285925925925926,-0.24885229941488893,3.6703746693929036,-4.4096647042749735e-05,0.05710704199473063,0
30,180000,-0.25065685484930533,51101423.27826643,0.9247777777777778,-0.2507048650738564,3.744611483256022,-4.9803441295807714e-05,0.0571410805384318,0
31,186000,-0.24887545836410974,51147801.70753308,0.9254747474747475,-0.24890617620912242,3.5764587275187174,-3.7021640103906366e-05,0.057167387803395586,0
32,192000,-0.24822413157974704,51335227.82242133,0.9311515151515152,-0.24836765313112039,3.604722506205241,-4.316122372066881e-05,0.0571869117418925,0
33,198000,-0.2483235027483182,51297841.34997231,0.9303670033670034,-0.24851404572507804,3.552050267537435,-3.89512418915956e-05,0.05722120221455892,0
34,204000,-0.24569865865726612,51265547.57070029,0.9297070707070708,-0.24576454031775916,3.3939219868977863,-4.150285530825689e-05,0.05724040182431539,0
35,210000,-0.24546979033815244,51224362.67670629,0.929885521885522,-0.24560603895822278,3.357543922424316,-3.648330642821899e-05,0.05724309706687927,0
36,216000,-0.24204231840059517,51312067.36795342,0.9331885521885521,-0.24219247756261697,3.2049559173583986,-2.9480633142535832e-05,0.05725724490483602,0
37,222000,-0.24272922926697568,51247864.02655358,0.930828282828283,-0.2426918863142267,3.164164098103841,-3.711417217891721e-05,0.05727478424708048,0
