episode,total_steps,avg_reward,avg_throughput,avg_non_blocked,avg_load_balance,value_loss,action_loss,entropy_loss,lr
1,6000,-0.2777150011381739,50854071.94847144,0.9118585858585859,-0.2781104487755967,5.339254348754883,-6.807148835590245e-05,0.05676542671521505,0
2,12000,-0.2764782580825815,51063640.579936616,0.9166127946127947,-0.27688874574715944,5.214601659138998,-5.945738776487512e-05,0.05678177332878113,0
3,18000,-0.2737242041199076,51101599.2239458,0.9210774410774412,-0.2742226492947755,5.154116663614909,-5.645013355206174e-05,0.056782443205515544,0
4,24000,-0.2749693343015187,50988001.120747276,0.9154309764309764,-0.2752935238340831,5.0957000478108725,-5.823959698632564e-05,0.056795818408330284,0
5,30000,-0.27216218947267196,50964715.528942,0.9163602693602694,-0.27248572770656226,5.122588714599609,-6.600059093193523e-05,0.056826108455657956,0
6,36000,-0.2735558492280208,51155194.342159554,0.9202693602693602,-0.27395005341589435,5.0187101084391275,-5.8327423158554366e-05,0.056829785426457724,0
7,42000,-0.2703596068009894,51176795.789318755,0.920905723905724,-0.2707934194478255,4.866365193684896,-4.7324945694754206e-05,0.05684421960512797,0
8,48000,-0.27165181294625623,51210977.17845196,0.9205387205387205,-0.27211530528378797,4.828297871907552,-5.6905667641558464e-05,0.05684349250793457,0
9,54000,-0.26909109805993214,51165968.92805392,0.9200976430976433,-0.2696660100344134,4.768511962890625,-5.119195765216015e-05,0.05685867714881897,0
10,60000,-0.2711531573678763,51050001.644289635,0.9172188552188552,-0.2714976526018347,4.822750264485677,-4.766207035682631e-05,0.056860996087392174,0
11,66000,-0.27199793554065477,51195697.82914508,0.9211986531986532,-0.27243099641918783,4.81756694539388,-5.871735789560262e-05,0.05686290121078491,0
12,72000,-0.2677883816359938,51229068.088897355,0.9233501683501685,-0.2683186080208924,4.585719131469727,-4.2037597461179154e-05,0.056874848365783694,0
13,78000,-0.26810470112812357,51331235.28741808,0.9253501683501684,-0.26848870591530566,4.653943476359049,-5.511802971326081e-05,0.0568891236782074,0
14,84000,-0.26617522602954896,51388237.875985205,0.9248282828282828,-0.2667500806276131,4.449269282023112,-5.30028681849141e-05,0.05692335788408915,0
15,90000,-0.2643418558666983,51230405.53086263,0.9234276094276096,-0.26458433367012996,4.400915949503581,-3.389270151167996e-05,0.05695063702265422,0
16,96000,-0.2656742917125328,51389399.41388836,0.9273838383838383,-0.26610844860772215,4.458044535319011,-6.0336793159422086e-05,0.056968239863713584,0
17,102000,-0.26354528594594867,51296259.11251559,0.9247508417508419,-0.26407975489606256,4.338328170776367,-4.8711072780785496e-05,0.05699878517786662,0
18,108000,-0.259920302996739,51362838.510914855,0.9271784511784511,-0.2601895257017651,4.203891087849935,-4.1612384560238526e-05,0.05700315960248312,0
19,114000,-0.26350969281989695,51312868.320575565,0.9252020202020204,-0.264003072221605,4.285732447306315,-5.0569948823219114e-05,0.05697629976272583,0
20,120000,-0.2608556719749428,51389536.97224565,0.9272962962962964,-0.26121858646358015,4.1745991566975915,-3.946778983322474e-05,0.05698504861195882,0
21,126000,-0.26082478105041235,51408855.04940495,0.9268720538720538,-0.26104390419011453,4.1160999806722005,-5.4353348914882344e-05,0.05699572022755941,0
22,132000,-0.26139443890312425,51411939.331888884,0.926959595959596,-0.26185308138618707,4.071603795369466,-4.4704080779145747e-05,0.05700482702255249,0
23,138000,-0.2603410658081525,51282281.188938804,0.9247205387205387,-0.2606290543956219,4.012848688761394,-4.844885658807622e-05,0.05702480363845825,0
