episode,total_steps,avg_reward,critic_loss,actor_loss,throughput,non_blocked,load_balance
0,100,-26.992336777977528,10.20893310546875,-0.23666819773614406,51336487.71260999,0.9273399999999998,-0.2677690276671743
1,200,-26.437762559024048,3.231709,0.70198333,51275674.05237208,0.9306,-0.2622037119958204
2,300,-26.685146823785676,1.6734445,1.5344309,51247656.621612035,0.9263066666666666,-0.26462131417248375
3,400,-26.38535533495214,1.3939965,1.5808144,51398916.13811182,0.9324466666666666,-0.2618328301390831
4,500,-26.787684409718622,1.1847054,1.7216738,51304052.345583275,0.9273866666666665,-0.26579401101781114
5,600,-26.171426802394155,1.0742127,1.8869034,51657117.642063,0.9390466666666666,-0.2597604215495902
6,700,-26.147888620209223,0.9625943,2.0567849,51608721.87552022,0.9359999999999999,-0.25934214107140935
7,800,-26.235011984911498,0.91962373,2.200891,51750712.89706312,0.9386866666666663,-0.260590023542496
8,900,-26.143879450658233,0.88560295,2.3134093,51573987.29298076,0.9335066666666666,-0.2594911264382003
9,1000,-25.847870553375436,0.8939903,2.4620733,51824529.59778605,0.94336,-0.25650712836121115
10,1100,-25.887423302045544,0.9111995,2.6759806,51644191.86972962,0.9390733333333332,-0.25685352414262097
11,1200,-25.64032173695183,0.89496225,2.838266,51798172.919840775,0.9421199999999998,-0.2544489630480597
12,1300,-25.567325498878002,0.8706871,3.0194986,51972131.22485307,0.9454399999999998,-0.2538275581785105
13,1400,-25.458465912328236,0.8539865,3.1839364,51897528.031232014,0.9452999999999999,-0.25268113893932337
14,1500,-25.252311472938935,0.8660032,3.2972932,52088655.063852094,0.9480333333333333,-0.2505171566583233
15,1600,-25.05334534159634,0.85647416,3.4660172,52088634.574080035,0.9490799999999999,-0.24868806032472943
16,1700,-25.342757425197153,0.852827,3.6204023,51911238.438596696,0.9449133333333334,-0.2513553823176941
17,1800,-25.004452784142426,0.869736,3.8086731,52052944.29567059,0.9459533333333332,-0.24821965329294382
18,1900,-24.8249208265381,0.8685741,4.0072026,51912836.32850052,0.9473733333333333,-0.24602397120098832
19,2000,-24.852826514525894,0.8455301,4.1318245,52004633.915142015,0.9465999999999999,-0.2465783344219711
20,2100,-24.33075042621759,0.86700416,4.292989,52017859.98824274,0.9503266666666668,-0.24131222726442333
21,2200,-24.338610512660924,0.8377454,4.4674306,52005406.27053392,0.9511466666666667,-0.24124596268269738
22,2300,-23.690103690650616,0.8795332,4.5568013,51870127.0382284,0.9504866666666666,-0.2349939276574403
23,2400,-24.396770169530914,0.86228824,4.8141294,51937848.44686983,0.9484466666666665,-0.24217067454802993
24,2500,-24.012946371619147,0.8630327,4.9458065,51922729.69825772,0.9504333333333332,-0.2381561566144189
25,2600,-23.744994297188367,0.8657482,5.1221223,51952077.24805527,0.9503599999999999,-0.23545767950978275
26,2700,-23.498515911848653,0.86706233,5.298863,51933580.73214099,0.9492399999999999,-0.23292713391280528
27,2800,-23.403410303660205,0.87141645,5.4303827,51849282.737578966,0.9498733333333332,-0.2319868999878153
28,2900,-23.1537835877988,0.85030365,5.6139174,51891373.20674125,0.9541933333333332,-0.22954073551870283
29,3000,-23.021472078587966,0.88240343,5.7205048,51819089.604535535,0.9500066666666667,-0.22818568337042336
30,3100,-22.688198863499377,0.84436905,5.898775,51875052.0009336,0.9559533333333331,-0.22500591247903184
31,3200,-22.558189233711612,0.86789304,6.0844226,52017816.58670729,0.9541266666666666,-0.22354408232378076
32,3300,-22.37165248616937,0.87234586,6.191775,51808825.47276272,0.9529799999999997,-0.22185993277626334
33,3400,-22.0075836074634,0.8905694,6.3012958,51814439.75120602,0.9536599999999998,-0.2180375366267125
34,3500,-21.792198420794644,0.87914443,6.430662,51800929.495087825,0.9519066666666667,-0.21607947994105312
35,3600,-21.697793983962715,0.86994016,6.5786815,51874829.304144785,0.9544333333333334,-0.21527408322321895
36,3700,-21.290154658594556,0.87806994,6.7297277,51825562.71701495,0.9573399999999997,-0.21091364011076444
37,3800,-21.364124830068075,0.917528,6.897844,51864258.94598476,0.9564933333333332,-0.21199855126219883
38,3900,-21.313062382920766,0.89328784,7.012893,51761111.36606908,0.9571666666666664,-0.21127669239638044
39,4000,-20.930602858774606,0.9331035,7.1723824,51888260.89034489,0.9567599999999998,-0.20741895465490046
40,4100,-20.930424710212996,0.9397284,7.3255944,51737813.779473506,0.9576466666666666,-0.20746804923064976
41,4200,-20.65540923452339,0.8994174,7.5674877,52031302.93911314,0.9631,-0.2049168811132702
42,4300,-20.51054082242141,0.9633023,7.655348,51851893.30277983,0.9621066666666667,-0.20306829173885507
