episode,total_steps,avg_reward,critic_loss,actor_loss,throughput,non_blocked,load_balance
0,100,-25.927439593429153,8.735983562469482,-0.23458417899906636,51239691.188024,0.9280133333333331,-0.2569581145644111
1,200,-25.500542435361428,3.2278166,0.7136852,51174419.55630717,0.9294399999999999,-0.2527842656563688
2,300,-25.650313030002827,1.897619,1.3968463,51148460.77664483,0.9257866666666668,-0.2542029591435017
3,400,-25.37382917410034,1.4854386,1.4534606,51421599.79531741,0.9332199999999999,-0.25155417641852873
4,500,-25.361157654647567,1.1823672,1.6191697,51327769.226357765,0.9324999999999999,-0.25144000179194054
5,600,-24.97042596222166,1.0357041,1.7531941,51678565.325618014,0.9407866666666664,-0.24752882068635335
6,700,-24.591649531087032,0.93816584,1.8940533,51684682.35544725,0.9413333333333331,-0.24368082331075017
7,800,-24.458964530774615,0.88151526,2.0260627,51782137.65708329,0.9424466666666667,-0.24271557743561806
8,900,-24.29120804377215,0.8562976,2.1161935,51696280.31314421,0.9429533333333334,-0.2408652804971049
9,1000,-23.726969892572345,0.8513341,2.2318146,51792170.73217844,0.9493666666666664,-0.2351085613486255
10,1100,-23.65627942236998,0.9055434,2.4098854,51678994.183102824,0.9448466666666666,-0.23447844495466189
11,1200,-23.180475857517177,0.8953148,2.5469282,51894205.78863605,0.94936,-0.22985255400107024
12,1300,-22.930590476114943,0.871949,2.6997194,52002751.29247872,0.9519666666666663,-0.22724827076521606
13,1400,-22.767263663024014,0.90829194,2.8400278,52000643.409564056,0.9539866666666666,-0.22564252373756674
14,1500,-22.518144583868658,0.9055836,2.9436338,52135543.83550606,0.9559599999999998,-0.2231936660575896
15,1600,-22.279497781165613,0.91695106,3.0640433,52026386.06269819,0.9543533333333332,-0.22105692672006225
16,1700,-22.544312205937203,0.8756755,3.2059765,51707455.852340505,0.9512933333333332,-0.2232822760346014
17,1800,-22.259196440384112,0.8712239,3.3708634,51956525.462625295,0.9544733333333332,-0.22065965874633428
18,1900,-22.162480332727025,0.8526233,3.5316648,51935004.683228284,0.9541199999999999,-0.21946975853749487
19,2000,-21.7881182648835,0.84921676,3.6356199,51940083.45231331,0.9554266666666665,-0.2159429335830133
20,2100,-21.38686236529491,0.86416924,3.7731495,51801536.09615407,0.9568399999999999,-0.2118600906510866
21,2200,-21.539576179220102,0.81641024,3.9094083,51886439.413799874,0.9563533333333332,-0.2135967632822057
22,2300,-21.09868905896483,0.83352447,3.9768877,51812184.12030371,0.9565666666666666,-0.20899884883064762
23,2400,-21.620279729957876,0.8047612,4.2236094,51892130.96975594,0.9551466666666665,-0.2143309870363133
24,2500,-21.174969573921413,0.8175342,4.332016,51821478.916905746,0.9568666666666666,-0.2097405103607504
25,2600,-21.106130029596653,0.7989646,4.4539037,51892696.62881741,0.9560799999999999,-0.20918216220000702
26,2700,-20.86168289252652,0.84718233,4.613935,51734983.50547638,0.9553933333333333,-0.20659253617877352
27,2800,-20.94194054544692,0.84837884,4.7744036,51711641.21938124,0.9554399999999998,-0.20744898575927725
28,2900,-20.4022174283505,0.85652703,4.938232,51800407.648320414,0.9596800000000001,-0.2021161975774211
29,3000,-20.451922397578105,0.88781494,4.9648867,51801046.68902426,0.9571333333333333,-0.20252653030127693
30,3100,-20.2606273898154,0.85961103,5.157392,51835720.56925773,0.9594400000000001,-0.200803348288161
31,3200,-20.34393163763731,0.8656197,5.349766,51857339.71045969,0.9584133333333331,-0.20147167024866514
32,3300,-20.197214090127567,0.88906366,5.4388433,51749245.46996686,0.9575933333333334,-0.200211105255664
33,3400,-19.849549531250283,0.90222114,5.529787,51882926.05548123,0.9586066666666666,-0.19648998607560314
34,3500,-19.921443247013606,0.88812387,5.6605473,51801415.61527508,0.9582466666666664,-0.19755918131460737
35,3600,-19.912123887821167,0.8624923,5.781507,51825207.05360462,0.9581266666666666,-0.19747955814012802
36,3700,-19.623225407343526,0.8884082,5.939785,51859552.44622334,0.9601066666666668,-0.19429397444202268
37,3800,-19.648536543738178,0.8941236,6.0686955,51850343.30234716,0.9605266666666665,-0.19483374376924592
38,3900,-19.325158732986704,0.91931474,6.189933,51732111.03961042,0.9611933333333333,-0.19164543719498603
39,4000,-19.213316821585572,0.9246715,6.3165607,51797841.956809916,0.9602866666666665,-0.19043291166158346
40,4100,-19.49388365398489,0.968411,6.4367647,51806479.96867361,0.9611333333333331,-0.19315481306956916
41,4200,-18.995737182797427,0.94990236,6.650375,51993279.80231235,0.9669333333333333,-0.18825693148605302
42,4300,-19.132335830646845,1.0221149,6.8262496,51978909.88459906,0.9656999999999999,-0.18938642816218493
43,4400,-19.314164230657823,0.9266372,6.7561684,51929215.04995228,0.9637733333333333,-0.19135138778193606
44,4500,-19.255540817653014,0.9765846,7.0605907,52004840.72431866,0.9651066666666667,-0.19086226671087783
45,4600,-18.972676567627413,0.9497297,7.123746,51932838.13078405,0.9654799999999997,-0.18799046788620066
46,4700,-18.9146927995452,0.91641283,7.236583,51881909.90694451,0.9648933333333332,-0.18743186369233186
47,4800,-18.942565312650235,0.8856174,7.301233,51796254.77253557,0.9597933333333333,-0.18797010113004683
48,4900,-18.61344516119832,1.0844734,7.3930635,51964997.37906154,0.9660199999999999,-0.1842702398070734
49,5000,-18.97062370062735,0.9985682,7.620152,52017943.614475526,0.9661066666666666,-0.18781166274256178
50,5100,-19.044805771134527,1.0717372,7.737475,51870253.58799652,0.9637533333333331,-0.1885421595206003
51,5200,-18.87115823060174,1.0231146,7.9570036,51914250.03447116,0.9642133333333334,-0.18693346372880096
52,5300,-18.858024100725842,1.0845876,8.052033,51860110.40914945,0.9636533333333334,-0.1870338216139395
53,5400,-18.817956614862887,1.0473986,8.198904,51959409.087780334,0.9652133333333331,-0.18669702261600238
54,5500,-18.867651959964864,1.0814162,8.282005,51820911.46206687,0.9629666666666666,-0.18683971291934529
55,5600,-19.034081280321473,1.0703338,8.291013,51950600.173668146,0.9635333333333332,-0.18885154798330914
56,5700,-18.389173784330413,1.1550455,8.509691,51867346.38818362,0.9651466666666664,-0.18245798599858518
57,5800,-18.764923496767558,1.1770945,8.622429,51896837.34607418,0.9630266666666666,-0.18599737512095296
58,5900,-18.70830196983329,1.1984222,8.703015,51958017.966360144,0.9656933333333332,-0.18547765343975164
59,6000,-18.588435063336796,1.1818277,8.947122,51806661.76854757,0.9642133333333333,-0.18437565217821383
60,6100,-18.861075100619438,1.0668184,8.971749,52022292.99359349,0.9651399999999999,-0.1869632572018709
61,6200,-18.829976419216802,1.000243,9.205835,51997830.88995277,0.9649,-0.18666667733717413
62,6300,-18.195426126972272,1.0862842,9.321339,51937088.698333874,0.9688599999999998,-0.18030542757927603
63,6400,-18.64961107304019,1.1066525,9.303592,51794758.88036423,0.9652933333333333,-0.18482654638384913
64,6500,-18.871846015029565,1.032867,9.64872,51935750.24410735,0.9654733333333331,-0.1870382621596965
65,6600,-18.59662351106946,1.0711968,9.666644,51896922.889629655,0.9644666666666666,-0.1845679665716524
66,6700,-18.430571022255158,1.1171901,9.834418,51885851.754115365,0.9638733333333331,-0.18259913133442465
67,6800,-18.55567180623404,1.1179256,9.955548,51892818.70870848,0.9651333333333334,-0.18374318804434273
68,6900,-18.37328321797388,1.0998588,10.102073,52026673.25544874,0.9664999999999999,-0.18226828786434326
69,7000,-18.398459888341602,1.038564,10.165275,51923251.10315894,0.9662,-0.18226884369632532
70,7100,-18.571242060012843,1.1299307,10.166008,51895958.23554324,0.9658533333333333,-0.184101825471632
71,7200,-18.356911672401434,1.1765664,10.372156,51902340.37586355,0.9640066666666667,-0.18193911629835868
72,7300,-18.12076461663759,1.1567827,10.400054,52035562.392043,0.9681733333333331,-0.17960746643889997
73,7400,-18.279976529020214,1.2007585,10.63054,52126899.23453364,0.97006,-0.18103519495770265
74,7500,-18.375015951590097,1.2469784,10.590865,51992190.33230254,0.9657133333333332,-0.18213030569564229
75,7600,-18.430423856460415,1.154941,10.973732,52054751.88189252,0.9673866666666664,-0.18268554043365665
76,7700,-18.24740906602626,1.0960716,10.933293,51930740.69073362,0.9674133333333331,-0.18080102827684988
77,7800,-18.13242975064326,1.008623,10.958836,51892590.86490111,0.9669266666666663,-0.17957332828238146
78,7900,-18.006116056569105,1.2542756,11.216221,51968952.80122254,0.9685399999999997,-0.1786071302804625
79,8000,-18.230188412078668,1.0461643,11.203075,52013774.17768216,0.9695266666666664,-0.18080271901538977
80,8100,-17.928422908981535,1.0869912,11.398166,51837901.60439471,0.9677666666666664,-0.17770877068458385
81,8200,-18.11102238469466,1.283199,11.401658,51875179.78219531,0.9671733333333334,-0.17980264132531587
82,8300,-17.769463490152816,1.1820449,11.7158985,51933091.93920733,0.9695333333333332,-0.17599160359021104
83,8400,-18.178976775869987,1.1877726,11.607613,51857406.53895212,0.96644,-0.18030724966986453
84,8500,-18.116128211509093,1.2143011,11.65689,52003395.3055061,0.96894,-0.17974217168331222
85,8600,-18.15750219829444,1.189589,11.9709,52028172.66822277,0.96852,-0.17998703470613914
86,8700,-18.384800015587565,1.2705272,12.097356,51996374.535684064,0.9676733333333334,-0.1824075223699393
87,8800,-18.055158868408476,1.1440603,12.159202,52052867.20297914,0.9695999999999999,-0.1791097671391255
88,8900,-17.820037531722004,1.2439363,12.170082,51974057.69246559,0.9707066666666666,-0.17681828989777518
89,9000,-18.55816465418993,1.0529125,12.60646,51923431.39417802,0.9664333333333334,-0.1839041101838115
90,9100,-18.00701048914816,1.1013367,12.386034,51965519.64593098,0.9656266666666665,-0.17851238232861272
91,9200,-17.75486753751694,0.9607768,12.407378,51954560.99855759,0.9708266666666666,-0.1760063382928238
92,9300,-17.81246244056006,1.1103469,12.8475,52053228.872093625,0.9703866666666665,-0.17656583689206684
93,9400,-17.726363071884958,1.1102539,12.796534,51971166.022106126,0.9693266666666668,-0.17576761606532468
94,9500,-18.007337410050393,1.1779121,13.061196,51988146.85853851,0.9679133333333333,-0.1786319282040788
95,9600,-18.08457646672724,1.0653782,13.180017,51843791.57291537,0.9670533333333332,-0.1792805559754778
96,9700,-17.840764629884152,1.0288368,13.266618,51976352.12462997,0.9684733333333333,-0.1769405545465844
97,9800,-18.110396730214756,1.0952005,13.301175,51883838.217541926,0.9666733333333333,-0.1795275841145943
98,9900,-18.186360626238603,1.105372,13.452632,51908440.10171964,0.9678333333333332,-0.18032347547024938
99,10000,-17.96729702175477,1.1499989,13.593361,51940788.106263295,0.9687666666666668,-0.17803919034807641
100,10100,-18.13267848149373,1.2328749,13.612043,51945379.31204736,0.9653999999999999,-0.17956970459069335
101,10200,-18.107471655880016,1.1909996,13.7510605,52073177.83143631,0.9707066666666667,-0.1795760956780041
102,10300,-17.945435286185084,1.2325349,13.79637,52004462.84833258,0.9686066666666666,-0.17780899502640024
103,10400,-17.872506705182897,1.1160902,13.936153,51904862.389530316,0.9666933333333334,-0.17711782855382036
104,10500,-17.976415891884564,1.0437481,14.193251,51922392.67225839,0.9693533333333335,-0.1783189684635508
105,10600,-18.012693367842477,1.0764316,14.3007555,52139610.86198143,0.9708666666666665,-0.1784742546211464
106,10700,-18.096303100607784,1.0570396,14.329818,52039971.72500431,0.9680533333333332,-0.1795010859523198
107,10800,-18.009621346800213,1.090712,14.278491,51989467.54798914,0.9666800000000001,-0.17854686755041208
108,10900,-18.14158024075872,1.1217862,14.567936,51974373.672655314,0.9671533333333333,-0.17968544560610614
