episode,total_steps,avg_reward,critic_loss,actor_loss,throughput,non_blocked,load_balance
190,19100,-18.413240639541314,0.94995177,22.737864,51926662.491638176,0.9685066666666667,-0.18276141021819217
191,19200,-18.53241542866168,0.9171508,23.051685,51870181.76623833,0.96754,-0.18388576925006675
192,19300,-18.16430329228245,0.9027044,22.98883,51918186.030918226,0.9699666666666666,-0.1803029146648579
193,19400,-18.199387417553055,0.930194,23.095112,52018351.217051834,0.96912,-0.18069835267184214
194,19500,-18.116668841201257,0.9457665,23.376038,51872995.01483014,0.9692533333333332,-0.1798317685942554
195,19600,-18.75204031888029,0.97227806,23.216658,51942438.820723854,0.9685,-0.1861418989044787
196,19700,-18.357223477946125,0.91098976,22.96352,51843078.95485724,0.9685799999999999,-0.18215593306318595
197,19800,-18.55370181988807,0.92013884,23.530964,51894304.5009814,0.9694733333333332,-0.18394304950559331
198,19900,-18.200847540945677,0.9318287,23.581352,51774649.634790316,0.9686533333333334,-0.1805035847641171
199,20000,-18.242328497965783,0.9284291,23.491304,51925804.425663725,0.9695400000000001,-0.18075816237879497
200,20100,-18.104790252026568,0.8994207,23.404612,52017442.212171026,0.96998,-0.17942031797846303
201,20200,-17.968752783632656,0.9378272,23.524015,51978944.61659114,0.9697933333333333,-0.17834967148853142
202,20300,-18.24646175484605,0.90572494,23.772104,51939416.60055644,0.9696333333333335,-0.18096952138324668
203,20400,-18.200367211590734,0.9399327,23.61615,51852009.32616686,0.9680866666666665,-0.180447295779893
204,20500,-18.29567867334127,0.91368365,23.701338,51898875.12130378,0.9672933333333333,-0.18149245039823989
205,20600,-18.301703139757976,0.93679947,24.139124,51978503.33126368,0.9700799999999997,-0.18182204595317192
206,20700,-18.359291971751123,0.961251,24.290537,52063726.26539519,0.9707533333333332,-0.18189685464619046
207,20800,-18.473126640318267,0.97485816,24.385803,51881666.494584635,0.9681933333333335,-0.18331527205631928
208,20900,-17.990852002318842,0.928948,23.947092,51898312.36047812,0.9691866666666666,-0.17844932607825426
209,21000,-18.019089985227563,0.92381746,24.31576,51989972.32672686,0.9716533333333334,-0.1788943578821233
210,21100,-18.242474812138706,0.93156207,24.338425,51935284.95555927,0.9698933333333333,-0.18114893229046636
211,21200,-18.42751121306686,0.92991143,24.600897,51958904.07712636,0.9693933333333332,-0.18282101081997498
212,21300,-18.089434120401304,0.8952214,24.28929,51985406.16313129,0.9708066666666665,-0.1794489744636005
213,21400,-18.37508386952126,0.91333747,24.698076,51920269.13617403,0.9691799999999999,-0.1822339472905575
214,21500,-18.20193856819334,0.93746305,24.982306,51860307.07392393,0.9677666666666667,-0.1805347614111402
215,21600,-18.63319680682557,0.9280409,24.75436,52009105.49862876,0.96822,-0.18473953590025374
216,21700,-18.374672130213582,0.9195881,24.735508,51908426.110377945,0.9690799999999999,-0.18211524198114018
217,21800,-18.207052929233882,0.923134,25.19158,51807141.99865744,0.9681466666666666,-0.18074811180774122
218,21900,-18.589708740853432,0.9680476,24.889162,51796910.10512476,0.9652466666666667,-0.1843932107381497
219,22000,-18.43561432821969,0.9407841,24.935984,51967734.42467586,0.9694666666666666,-0.18280430096825315
220,22100,-18.18320930344565,0.94559187,25.104652,52077470.17118718,0.9712666666666665,-0.18021987355936145
221,22200,-18.333056701848875,0.9338861,25.16063,51790703.01832323,0.9698933333333333,-0.18181513188112158
222,22300,-18.208522862213282,0.9270391,24.903034,52037260.17122946,0.9707533333333332,-0.1807302162047496
223,22400,-18.51790095082878,0.92299736,25.097881,51938744.217392854,0.9676333333333333,-0.18377042045032346
224,22500,-18.0519806343947,0.960407,25.292593,51958375.84460089,0.9707933333333332,-0.1792952029657384
225,22600,-18.207766502430967,0.93534064,25.570868,51885075.98747584,0.9700466666666666,-0.18074104957776635
226,22700,-17.83830669362649,0.94175905,25.415295,51804349.20369838,0.9707933333333333,-0.17709116184042
227,22800,-18.12202182453948,0.9198947,25.615664,51959243.52881769,0.9719733333333334,-0.1799026350065394
228,22900,-18.220639587940717,0.93123955,25.155886,52034659.87695106,0.9714466666666667,-0.18078894392692008
229,23000,-18.390095883127593,0.96598834,25.519869,52059837.02622531,0.9702533333333334,-0.1823623303570717
230,23100,-18.4257328735767,0.95151657,25.639154,52099038.70440194,0.9684733333333332,-0.18320218865979684
231,23200,-18.181713154842942,0.93278605,26.047277,51863775.1220764,0.9682266666666668,-0.180385813313455
232,23300,-18.42506573150013,0.9596062,25.81985,51921602.09488615,0.9692,-0.18291709690170235
233,23400,-18.336870732834956,0.96151656,25.775354,52023064.94765018,0.9707999999999999,-0.18188896120271586
234,23500,-18.232847781239855,0.8980454,25.86844,51833004.323043235,0.9684133333333332,-0.1809172211199804
235,23600,-18.271099608913495,0.9327415,25.96292,51995027.44726672,0.9695599999999999,-0.18151071225645493
236,23700,-18.220212036642764,0.95310694,25.784735,51831910.377561726,0.9686800000000001,-0.18075224850401445
237,23800,-18.25373529814176,0.9392917,26.230358,51903084.10161359,0.9696133333333333,-0.1809561742076674
238,23900,-18.354812945753768,0.9262556,25.661377,52047707.545730285,0.9716733333333333,-0.18222013737881512
239,24000,-18.18121555704993,0.9383033,26.587786,51824046.60356224,0.969,-0.18026724020079293
240,24100,-18.007303132686317,0.9665854,26.343168,51847093.597202934,0.9710799999999999,-0.17865209273449703
241,24200,-17.959945787621088,0.9414842,26.33756,51992437.47250633,0.97268,-0.17824465020952587
242,24300,-18.235363945072564,0.9054242,26.614756,51908337.72963689,0.9712466666666667,-0.18091490162122945
243,24400,-18.088495526019145,0.95914656,26.33578,52003265.8849198,0.9716333333333332,-0.1794081223949501
244,24500,-18.27979830579179,0.9371736,26.803606,52121152.387916416,0.9699533333333333,-0.18134029656005252
