episode,total_steps,avg_reward,avg_throughput,avg_non_blocked,avg_load_balance,value_loss,action_loss,entropy_loss,lr
1,6000,-0.2609568091125396,51634728.064280674,0.9327744107744108,-0.2612871680743991,4.917069559733073,-7.789120612805315e-05,0.056780508518218996,0
2,12000,-0.25996625582640015,51713573.348858505,0.9341144781144781,-0.2604624862469139,4.895202341715494,-7.23167761110896e-05,0.056801951726277666,0
3,18000,-0.2590367764261009,51607975.132873595,0.9312188552188553,-0.25919386850328896,4.750151051839192,-6.175548212346864e-05,0.056814916690190634,0
4,24000,-0.25791051286556466,51633665.632101536,0.9331414141414143,-0.25806531954873974,4.765874109903971,-5.389182785779193e-05,0.05684311310450236,0
5,30000,-0.25644273247957117,51659443.45756064,0.9329797979797979,-0.2568120705090274,4.618087712605794,-5.53192317797766e-05,0.056853617588679,0
6,36000,-0.25631632110703134,51605589.176277235,0.9333131313131312,-0.25657454108863614,4.694819747924805,-5.746585080244889e-05,0.056870320479075115,0
7,42000,-0.255450354593941,51646584.52718358,0.9349999999999999,-0.2558060984633106,4.51958529663086,-5.202420523058511e-05,0.056880593140920005,0
8,48000,-0.25363007316435776,51691068.634558596,0.9351481481481483,-0.25393669791866136,4.458437088012695,-4.6502580137977625e-05,0.05688746937115987,0
9,54000,-0.2540417315373785,51590761.48005405,0.9331144781144781,-0.2542988095417832,4.404544052124024,-6.47265783441071e-05,0.056901122331619265,0
10,60000,-0.25724548447895046,51706475.39230065,0.9338282828282829,-0.2573870260919866,4.573114369710287,-5.571742885422282e-05,0.05689940094947815,0
11,66000,-0.2539319361781213,51622615.94687296,0.9338552188552189,-0.25391621637726064,4.411060099283854,-4.826308174203101e-05,0.05692516787846883,0
12,72000,-0.2544689960537233,51593023.348020636,0.9316026936026937,-0.2548413816189969,4.462668126424154,-5.545078228578859e-05,0.05692786224683126,0
13,78000,-0.25318506151380055,51634137.51385757,0.9346666666666666,-0.2534815656551498,4.352554463704427,-5.751377842885101e-05,0.05693078478177389,0
14,84000,-0.25243693954530194,51584377.27626038,0.9329124579124579,-0.25270861129161853,4.348100936889648,-5.103756539881488e-05,0.05694680730501811,0
15,90000,-0.2513175897255015,51709591.63890311,0.935882154882155,-0.25156473873197566,4.292179962158203,-5.00747682618415e-05,0.056971890687942506,0
16,96000,-0.24829156785318976,51835041.112428404,0.9393939393939394,-0.24851128157526856,4.006135269165039,-5.2792781983915425e-05,0.05698013965288798,0
17,102000,-0.2504627101352036,51691081.705185406,0.9358956228956229,-0.25081045429019916,4.202900568644206,-6.152371192088898e-05,0.05698289926846822,0
18,108000,-0.25172366532613977,51610203.102818385,0.9358989898989899,-0.2517721376157953,4.131202621459961,-3.670891402430243e-05,0.056993666172027585,0
19,114000,-0.25192194066739465,51625626.842043355,0.9329595959595961,-0.25210778580607635,4.162072196960449,-5.0416771347803053e-05,0.05700041723251343,0
20,120000,-0.25105846172713925,51573830.305989325,0.9354074074074074,-0.25136497378887324,4.105637781778971,-5.546025946227928e-05,0.05702976369857788,0
21,126000,-0.24873578062952048,51537608.78594626,0.9338080808080808,-0.2489448463865791,4.068107701619466,-5.324974828033646e-05,0.05706242163976034,0
22,132000,-0.24806249020026008,51639121.25108292,0.9377609427609427,-0.24820009775211496,3.9294083455403648,-4.6430748994173616e-05,0.057068934122721356,0
23,138000,-0.24887292482819817,51557042.306855954,0.9359292929292929,-0.24897826642409415,3.930482599894206,-4.302444118775384e-05,0.05707558496793111,0
24,144000,-0.2477186015689146,51532283.527328655,0.9345757575757577,-0.24792181328603355,3.8853051350911456,-4.3541702766560774e-05,0.05709123301506042,0
25,150000,-0.24606793197950663,51544112.23647213,0.9354074074074074,-0.24628802175029277,3.7748503774007163,-4.4954151256092704e-05,0.05710268314679464,0
