episode,total_steps,avg_reward,critic_loss,actor_loss,throughput,non_blocked,load_balance
35,3600,-19.83145955273865,0.92473584,5.7485795,52112949.51151605,0.9644266666666665,-0.1966126429270577
36,3700,-19.656016840046878,0.8403979,5.8309984,51896092.273902744,0.9623533333333334,-0.19474902842074945
37,3800,-19.382428174362257,0.87514013,6.0506573,52041345.218021534,0.9646533333333333,-0.19212445525705737
38,3900,-19.423481352395054,0.9040757,6.126977,51952028.48190353,0.9631666666666666,-0.19252406476229764
39,4000,-19.584566512857922,0.9445827,6.2898803,52001850.87855904,0.96476,-0.19414880886616198
40,4100,-19.606302988437328,0.94596267,6.3463273,51887237.487281635,0.9605466666666668,-0.19455770171889006
41,4200,-19.267960712754576,0.9305486,6.5652356,51859936.47726096,0.9633266666666667,-0.19112996547811928
42,4300,-19.38618257848437,0.9907979,6.5952015,51829519.23572573,0.9617866666666667,-0.19209660432482353
43,4400,-19.05777823191215,0.94871986,6.8045125,52012523.29097999,0.9652933333333332,-0.1889019923179363
44,4500,-19.188100803135452,1.0170484,6.946425,51837638.61046434,0.9608266666666666,-0.1902072711060733
45,4600,-19.231390344507094,0.9075426,7.036002,52012943.50407515,0.9650733333333331,-0.19065123601272976
46,4700,-19.084283379663383,0.9530032,7.1265373,52009472.21150768,0.9655799999999998,-0.1890618259182383
47,4800,-18.781882799746793,0.8849564,7.387093,51976456.42066428,0.9665599999999999,-0.186221287920211
48,4900,-18.71066382717628,0.8987822,7.436257,51936932.94246221,0.9653733333333333,-0.18544716489206645
49,5000,-18.93884414178318,0.8467478,7.607588,52002178.217427514,0.9658866666666668,-0.1878065613096331
50,5100,-18.9525915590088,1.1000776,7.71061,51906126.98992025,0.96398,-0.18782709236796083
51,5200,-18.77835828090628,1.0319518,7.8138466,51951079.98175002,0.96592,-0.186001554591286
52,5300,-18.61079748591688,1.0710273,7.892461,51958563.363000676,0.9680933333333331,-0.18432400780066885
53,5400,-18.5654930811132,0.9729633,8.140987,52004531.03433382,0.9657866666666666,-0.18426344908068773
54,5500,-18.889255758294514,1.0587819,8.163953,51907998.22447526,0.9645,-0.1874648329496087
55,5600,-18.322504664218616,1.0513654,8.470218,51918724.34211609,0.9668266666666667,-0.18154348408311227
56,5700,-18.53091707132171,0.9699546,8.469262,51965571.62758205,0.9669333333333332,-0.18373647753447514
57,5800,-18.376498088049964,1.1203036,8.668785,52081233.11724548,0.9694666666666666,-0.18202055873734954
58,5900,-18.474878144537044,1.0067239,8.706991,52000896.93230021,0.9685533333333333,-0.18323958277636343
59,6000,-18.225380304309265,1.066875,8.825586,51835224.92362797,0.9654799999999998,-0.1807406068035804
60,6100,-18.156517582980303,1.0698407,8.784295,52015818.178009085,0.9682533333333333,-0.17985919554715496
61,6200,-18.526947775593456,1.1849904,8.963742,52046527.161585614,0.9677333333333332,-0.18348797728737049
62,6300,-18.52064072510868,1.081787,9.147461,51904894.89766046,0.9674,-0.18361943244837306
63,6400,-18.272122347240032,1.1753473,9.237158,51871471.464404054,0.9674666666666667,-0.1810478534008906
64,6500,-18.324571623056684,1.1492625,9.244625,51995012.29596023,0.9678733333333333,-0.18156585982193812
65,6600,-18.206531220810483,1.1678351,9.49746,51884847.496924765,0.9664399999999999,-0.18042359118591947
66,6700,-18.17635670044508,1.095315,9.787845,51872500.4949691,0.9677333333333332,-0.1801062147515117
67,6800,-18.288075683338537,1.2086997,9.884312,51968004.62077318,0.9682799999999999,-0.18132060471125075
68,6900,-18.3698761442686,1.1184751,9.892918,51827911.21945117,0.9671599999999999,-0.18224476046658103
69,7000,-18.164049614264286,1.0949938,10.036396,51775544.795034096,0.9666333333333331,-0.17997372174968845
70,7100,-17.996370494057796,1.1828388,10.27448,51913376.008110665,0.9701333333333332,-0.1784821159876214
71,7200,-18.26564527563091,1.095525,10.388174,51914166.56240123,0.9658866666666664,-0.18110801626077996
72,7300,-18.170906556569513,1.0880268,10.471352,51787837.343868524,0.9686466666666664,-0.18016918816857697
73,7400,-18.09395506647074,1.1247835,10.501416,51934606.936713904,0.9676200000000001,-0.17951712569972803
74,7500,-18.401718373917383,1.1571792,10.446568,51942520.55549525,0.9669000000000001,-0.18217895111644825
75,7600,-18.355451198382088,1.2664349,10.832424,51945359.80139045,0.9675666666666666,-0.1818952137969089
76,7700,-18.0009791236152,1.1854554,10.708678,52049064.15665659,0.97038,-0.17847455655904093
77,7800,-18.164789230157158,1.1236374,10.995552,51899520.50422645,0.96594,-0.18012275580258405
78,7900,-18.075409661441054,1.1712362,11.104431,51933654.123451345,0.9682,-0.17947064547136365
79,8000,-18.191767866437765,1.0762633,11.2117195,51928266.36014335,0.9668933333333333,-0.18042205026327582
80,8100,-17.870538302642856,1.0574837,11.29292,52014943.142495304,0.9708599999999998,-0.17703575790424875
81,8200,-18.07175424689539,1.1795026,11.429292,51859091.34896542,0.9673533333333333,-0.17918231801612736
82,8300,-17.865148802715833,1.1534942,11.4604025,51972547.108161844,0.9700466666666666,-0.17706028905192542
83,8400,-17.975901584945642,1.2063106,11.773241,51972276.86184289,0.968273333333333,-0.17819547481821824
84,8500,-18.025864233236835,1.149099,11.804353,51953059.994617656,0.9686399999999996,-0.17866828741377108
85,8600,-17.866753188314856,1.2307343,11.727622,51987493.8118742,0.9696066666666666,-0.17709309788089506
86,8700,-17.621988862641494,1.1227187,11.906724,51943536.27435872,0.96888,-0.1746311263164419
87,8800,-18.02107669927099,1.0851626,12.109422,51964992.19634716,0.9706199999999998,-0.1786832482345653
88,8900,-17.731546049748466,1.1774939,12.278104,51978891.01252364,0.9701866666666666,-0.17555608881927282
89,9000,-18.090231331569044,1.1486666,12.445168,51962805.11282662,0.9683666666666667,-0.179214248364765
90,9100,-18.02597149351227,1.1586789,12.393102,51996432.16375031,0.96926,-0.1785096047484166
91,9200,-17.968025146191774,1.0822558,12.602722,51803526.67152267,0.9668066666666666,-0.17830033160868577
92,9300,-17.705739084497182,1.2995833,12.728804,51996644.41396095,0.9703800000000001,-0.1755522663104556
93,9400,-17.978541702418244,1.1527244,12.615496,51949253.77381824,0.9701266666666668,-0.17849513751460738
94,9500,-17.754183233932004,1.2098875,12.710161,51890799.89965079,0.9691533333333333,-0.1759311143032668
95,9600,-17.61536129526019,1.24715,12.929933,51818100.91433169,0.9692733333333333,-0.17448836614847593
96,9700,-18.013876724604515,0.97596174,13.149335,51994897.174603626,0.9691466666666666,-0.1787988478772286
97,9800,-17.725361657448293,1.0632175,13.235488,52012682.75004065,0.9706333333333335,-0.17572625170846617
98,9900,-17.91249144630674,0.98181665,13.332461,51968146.86098326,0.9704399999999999,-0.17775992296057852
99,10000,-17.77883819698238,1.1822203,13.515904,51998661.5864195,0.9704999999999999,-0.17605354317776947
100,10100,-17.743162993893574,1.1849954,13.634974,51916246.59134326,0.9689266666666666,-0.17588702482505048
101,10200,-17.45909979258028,1.1371639,13.718073,51921040.99129356,0.9686400000000001,-0.17309132346662595
102,10300,-17.719429156175465,1.2048036,13.775874,51927346.80447614,0.9676600000000001,-0.17577678282278913
103,10400,-17.928257584332005,1.2504898,13.765869,51944436.17548508,0.96934,-0.17771536910078972
104,10500,-17.696589996880743,1.2122134,13.920319,51923729.98520209,0.97134,-0.17539989489207108
105,10600,-17.69445167553486,1.1889266,13.876979,51766201.67636816,0.9691399999999997,-0.1753125079082026
106,10700,-17.77473090844418,1.2098255,14.149489,51938546.076573476,0.9689866666666664,-0.17622041596099933
107,10800,-17.56765110715907,1.0736767,14.413116,51840622.088512376,0.9704133333333332,-0.17417810800912578
108,10900,-17.869860877380795,1.1287824,14.321223,51945339.37172644,0.9702,-0.17722488460582583
109,11000,-17.577359964437235,1.2489096,14.400915,51977003.51785524,0.9722333333333334,-0.1742402614943587
110,11100,-17.624786014008173,1.1653943,14.604925,51910274.18307229,0.9702266666666668,-0.17478433432825727
111,11200,-17.597729561196523,1.2102255,14.6663065,51823017.13160944,0.9684733333333333,-0.1746847239676627
112,11300,-17.866061320295877,1.243496,14.749241,51840995.808972836,0.9675533333333333,-0.17716536964193055
113,11400,-17.87142945363225,1.0003417,14.8995,51898377.67117353,0.96952,-0.17728296510421945
114,11500,-17.65800074329609,1.1577011,15.013034,51977239.028734796,0.9690266666666667,-0.17489869114007117
115,11600,-17.57727550018847,1.1044827,15.046688,51908231.84557113,0.9721733333333333,-0.17422666323554653
116,11700,-17.70079117162776,1.0795554,15.097805,51917198.76352677,0.9691066666666666,-0.1754661414022936
117,11800,-17.52260132732137,1.0274141,15.2698,51933459.735689126,0.9709866666666667,-0.17381418165258594
118,11900,-17.83596210814868,1.1098458,15.049917,51758615.41408071,0.9664866666666667,-0.17709075561934773
119,12000,-17.789583611305282,1.2304008,15.432723,51881548.000152305,0.9678933333333332,-0.1764070796969495
120,12100,-17.55732773195065,1.1203395,15.728996,51921978.57135073,0.9707133333333331,-0.1741915125638581
121,12200,-17.769069339175005,1.1090574,15.6516285,51966088.94600828,0.9695266666666668,-0.17612133231767407
122,12300,-17.858287236430062,1.0129385,15.930346,51853707.083850294,0.9688599999999999,-0.17705346636302727
123,12400,-17.80733204980589,1.0806935,15.659922,52102832.85724833,0.9702266666666667,-0.1765094968124523
124,12500,-17.82036416617023,1.0529879,16.019133,51994218.01855707,0.9693533333333332,-0.17684435533400225
125,12600,-17.86382205133989,1.020392,16.142908,51901821.91624839,0.9689066666666666,-0.17713017468006656
126,12700,-17.876392887159245,1.1042609,16.1901,51911288.0716716,0.9690733333333333,-0.1772863254794525
127,12800,-17.482585378176257,0.9793917,16.16158,51942974.41144456,0.9717266666666666,-0.1733411246802033
128,12900,-17.445635638449655,1.0618873,16.21115,52048381.95379747,0.9724933333333331,-0.17303934041468846
129,13000,-17.528662764197932,1.0889184,16.580236,52073760.05419265,0.9714733333333332,-0.17372638341122826
130,13100,-17.617362286030936,1.1029804,16.59947,51903579.77299682,0.9701533333333333,-0.17485668962583437
131,13200,-17.60609874961539,1.0606502,16.37981,51891709.10666188,0.9697866666666665,-0.1745608637003491
132,13300,-17.132527895431267,1.0008513,16.833015,51830721.62352903,0.9710733333333333,-0.16978854533158838
133,13400,-17.404082167634837,0.94217265,16.59342,51983074.40493318,0.9709333333333332,-0.17261407270316942
134,13500,-17.407273773459817,0.9594422,17.091993,51970988.06933439,0.9717533333333335,-0.17259665740051605
135,13600,-17.43098383158697,1.1090549,16.911467,51930822.72374637,0.9715600000000001,-0.17271305456297933
136,13700,-17.55016817526047,0.95767945,17.07041,51998117.52962432,0.9716400000000001,-0.1740553174835005
137,13800,-17.517156751764357,0.9977734,17.176172,51890203.76585731,0.9699466666666666,-0.17379797480538312
138,13900,-17.6576219499255,1.0759208,16.933361,51892477.00304902,0.9692466666666666,-0.17522691072315527
139,14000,-17.77446402835729,0.97794914,17.477627,52034041.39485814,0.96918,-0.17600890293172994
140,14100,-17.55842767721753,1.0699443,17.448584,52108590.54996374,0.97254,-0.17420829553802777
141,14200,-17.646558959905697,0.97263825,17.722105,52015767.627333045,0.9697933333333335,-0.1749684596656487
142,14300,-17.621431256073286,1.0034399,17.608461,52041764.182202816,0.96984,-0.17484416654986443
143,14400,-17.68451686015909,0.9467558,17.673738,52007946.73130687,0.97032,-0.17530218757734836
144,14500,-17.648303883748675,1.0084985,18.033127,51981156.39697436,0.9718133333333333,-0.1751278460708389
145,14600,-17.691481294082873,1.0131583,17.909983,51990497.294677585,0.9703866666666666,-0.17531962616791563
146,14700,-17.596839755280175,1.0459707,18.00927,52032066.729880325,0.9693599999999997,-0.17444690453674314
147,14800,-17.468964446157706,0.94169027,17.897266,51951554.267150894,0.9695866666666665,-0.17311422402790588
148,14900,-17.210725356850123,1.0352653,18.22085,51864511.41373716,0.9711133333333333,-0.17053832998823265
149,15000,-17.417752124322632,0.9841087,18.233679,51937065.27637737,0.9723333333333334,-0.1727133551862258
150,15100,-17.325409076313523,0.9791962,18.379313,51799220.64614913,0.9700266666666665,-0.17166235251487036
151,15200,-17.63716408506643,0.9749665,18.141438,52050778.093442984,0.9716466666666664,-0.17493586111861817
152,15300,-17.340781140148305,0.95823854,18.257435,52013640.4143694,0.9715466666666666,-0.17210263578734977
153,15400,-17.320127115026988,0.8971356,18.689926,51873640.214538485,0.9725866666666666,-0.17194302761157246
154,15500,-17.451563786293743,0.9162541,18.901852,51917695.567821644,0.9717066666666666,-0.17312202417431022
155,15600,-17.39908912295969,0.95456094,18.572865,52013469.02715707,0.97314,-0.17260428384000276
156,15700,-17.34751996455353,0.9215815,19.08975,51956939.788447395,0.97208,-0.17194772131583444
157,15800,-17.48835144596648,0.98007375,19.02562,51895872.98944489,0.9702266666666667,-0.17348241446638413
158,15900,-17.57570251497199,0.9389035,18.843393,52130207.80507108,0.9709800000000001,-0.17423152217356688
159,16000,-17.37092759362627,0.92123514,19.252024,52029025.2944325,0.9714066666666665,-0.1724632907071408
160,16100,-17.482998102023064,0.9317424,19.264181,51928422.22468042,0.9734466666666667,-0.17348753955112864
161,16200,-17.17492410727322,0.92536265,19.184668,52003523.43190377,0.9741733333333333,-0.17034024927325217
162,16300,-17.448526560708277,0.9643942,19.480782,52039302.95810111,0.9726533333333334,-0.17312205565725056
163,16400,-17.374434312775183,0.9702789,19.704638,51990095.649775475,0.9703599999999999,-0.17238884437216276
164,16500,-17.70054200091835,0.99849844,19.452312,51885403.967349164,0.9702266666666667,-0.175759811538632
165,16600,-17.513104675351784,0.9806766,19.92507,52072577.09278891,0.9734066666666666,-0.1738456449023213
166,16700,-17.257195101821022,0.8975554,19.784437,52043482.667207815,0.9722000000000001,-0.17126893809213986
167,16800,-17.41852432335627,0.93770576,19.73559,51976164.11754754,0.9719999999999999,-0.17264622950943798
168,16900,-17.230841010481388,0.9114431,20.126345,52028957.23876902,0.9730133333333332,-0.1708665704534295
169,17000,-17.563646774480492,0.9244379,20.208641,51949012.3799059,0.9698133333333333,-0.17422877220656613
170,17100,-17.40333883955778,0.8440066,19.77201,51852611.52295015,0.9694066666666665,-0.172495220542595
171,17200,-17.260843672742556,0.905668,19.960224,52051315.945245184,0.9741066666666666,-0.17113365792416665
172,17300,-17.496325038206543,0.85118693,20.375189,52009643.71034206,0.9710599999999998,-0.17351498750500463
173,17400,-17.447885920069563,0.9386969,20.248455,52037852.43464898,0.9734066666666666,-0.17302801631958056
174,17500,-17.2766202298009,0.8852638,20.391102,52120552.88841801,0.97388,-0.1714814356920395
175,17600,-17.44581025603294,0.92544013,20.460657,51952345.46879833,0.9714066666666666,-0.17320573390205107
176,17700,-17.45176589591332,0.95908636,20.224884,51998330.28128456,0.9723733333333333,-0.17298241339538964
177,17800,-17.08781340889705,0.975817,20.796537,51963378.692352615,0.9738133333333334,-0.1695659099935859
178,17900,-17.06169790582853,0.9222277,20.866613,51876053.05821035,0.9740733333333333,-0.16934490675362085
179,18000,-17.076563939556237,0.8926642,20.833294,51955255.735173605,0.97364,-0.16937944436345828
180,18100,-17.199711220196207,0.9284275,20.750225,51843548.035025,0.9709800000000001,-0.17043129314407152
181,18200,-17.450392598040725,0.9377889,20.982866,51995464.736919634,0.9730533333333331,-0.17308100434546084
182,18300,-17.39739489276981,0.89738166,21.319746,51905233.102776855,0.9713066666666667,-0.17259743056280838
183,18400,-17.3334611774242,0.91542035,21.24401,52009773.60956599,0.9744333333333333,-0.1719479556596837
184,18500,-17.392515135135998,0.9062973,20.988577,51793189.618317865,0.9709400000000001,-0.17263900758181305
185,18600,-17.067486240534127,0.918708,21.369898,52043792.2319647,0.9747466666666667,-0.16936586560823738
186,18700,-17.385425690538714,0.9159652,21.351204,52010631.79287144,0.9719066666666666,-0.17278310729034593
187,18800,-17.495758706252044,0.8912501,21.349234,52150773.52348483,0.9733666666666667,-0.1736206267659418
188,18900,-17.124579617191912,0.92045397,21.443333,51999490.029098876,0.9737333333333335,-0.17001267764615838
189,19000,-17.17067453972258,0.9378247,21.288918,51944658.920559004,0.9724199999999998,-0.1703484845510614
190,19100,-17.447565060171595,0.90850794,21.534355,51923241.55656282,0.9717800000000001,-0.17321782384330833
191,19200,-17.428895419938723,0.89403284,21.803257,51894426.00607729,0.9706333333333332,-0.17287712288010504
192,19300,-17.170810910115257,0.8922476,21.692049,51982593.96136715,0.9732533333333334,-0.17048574126962496
193,19400,-17.25021820808748,0.89619124,21.857672,52002565.744775265,0.9719466666666666,-0.17118965189133356
194,19500,-17.14907032925066,0.9484983,22.083843,52001413.13683958,0.9730066666666666,-0.1700913482575925
195,19600,-17.724221632854537,0.93573606,21.98708,52035473.13423885,0.97224,-0.1758810106124161
