episode,total_steps,avg_reward,critic_loss,actor_loss,throughput,non_blocked,load_balance
0,100,-25.744655168666437,9.089819107055664,-0.27179845158010724,51258792.5397417,0.9303799999999999,-0.2550533316703877
1,200,-25.845171804018143,3.7101235,0.6381755,51185011.83766489,0.926173333333333,-0.2559261852618554
2,300,-25.783535535444724,2.0458686,1.4134752,51475955.16039991,0.9322866666666665,-0.25565284247825004
3,400,-25.83507216514608,1.485361,1.476779,51429753.20776368,0.9323533333333331,-0.25630150074430075
4,500,-25.29256661794317,1.1900903,1.6411216,51499188.40490773,0.9356266666666665,-0.25091821028250416
5,600,-25.13483422149832,1.0379002,1.7741938,51435117.138662145,0.9346800000000001,-0.24911458670118244
6,700,-24.78166324869075,0.9519286,1.878974,51642081.72936785,0.9416866666666663,-0.24567781300870398
7,800,-24.464506897373806,0.8809455,2.0307426,51637653.15929879,0.9416666666666665,-0.24251565814254583
8,900,-23.850989864242298,0.8894589,2.1128402,51790920.00976005,0.9454600000000001,-0.23650107428233716
9,1000,-24.052610408825164,0.86357474,2.2609038,51843847.69066808,0.94524,-0.23838740472660297
10,1100,-23.325226049395443,0.8740261,2.3842807,51945700.38176942,0.9514066666666667,-0.23110328269402008
11,1200,-23.195828923211298,0.8551268,2.481763,52024220.69298894,0.9518866666666668,-0.22991433695496016
12,1300,-22.992425666640845,0.85314405,2.6447418,51877607.60018963,0.9508599999999997,-0.2275203550610399
13,1400,-23.247153707490117,0.85888803,2.7549896,51897337.563994914,0.9501533333333332,-0.2304463263231025
14,1500,-22.20903995248665,0.8650333,2.9280517,51841868.336292215,0.9536666666666664,-0.22009475725276928
15,1600,-22.18918441021434,0.8885286,3.0244918,51988055.31733699,0.95668,-0.2198297266573936
16,1700,-22.070908375044564,0.8605681,3.183498,51740351.231971964,0.9532933333333331,-0.21868699516638151
17,1800,-22.10469407806626,0.84973264,3.2611587,51787664.77866408,0.9537933333333335,-0.21916658276597614
18,1900,-22.067654723278096,0.88746583,3.4327307,51955500.03712522,0.9538333333333333,-0.21854412452100633
19,2000,-21.640412690763757,0.84824157,3.6025453,51897141.746593185,0.9542399999999999,-0.21444664708846264
20,2100,-21.844150980321754,0.8347051,3.7602782,51901145.87528327,0.9536666666666666,-0.21648317506823161
21,2200,-21.508660833464873,0.83220065,3.9028747,51971594.26183559,0.9567999999999998,-0.21315823412282284
22,2300,-21.10424418199581,0.8064976,4.0413003,51704037.6596015,0.9558933333333332,-0.20930557487261023
23,2400,-20.920331609999163,0.79228675,4.173489,51870570.948126115,0.9588933333333333,-0.2071703498744424
24,2500,-20.538574533079206,0.85447264,4.285991,51987349.56424587,0.9613533333333334,-0.2035561014209529
