episode,loss,nll,kl,consistency
0,40.621917724609375,1.43465436829461,3.1188606950971813,0.014193640504446294
1,34.0036498175727,1.3608768516116672,7.719731224907769,0.0148867584971918
2,25.763892703586155,1.3222304317686293,31.10904312133789,0.028774236432380147
3,14.132409201727974,1.3005785279803805,138.46344078911676,0.053974516689777374
4,7.702352364857991,1.2878239684634738,274.1716054280599,0.03145494074043301
5,4.98570532268948,1.2447413735919528,208.28201463487414,0.013369841087195609
6,3.6458487510681152,1.2139065398110285,145.01219007703992,0.007315922631985611
7,3.085501776801215,1.1962616840998332,125.14757368299696,0.004502442096256548
8,2.755070924758911,1.1875220669640436,98.84445529513889,0.003325745308150848
9,2.586723115709093,1.1839742925431993,82.82540639241536,0.002525316680678063
10,2.48525333404541,1.1781676875220404,81.79780578613281,0.0018736892250469988
11,2.4267526732550726,1.1735532151328192,77.73920355902777,0.0014268761086795065
12,2.3809210459391275,1.1674778593911066,73.75460137261285,0.0011435462252443864
13,2.345268170038859,1.1559477249781291,73.31445651584201,0.0009632626897655427
14,2.301069392098321,1.1342673434151544,72.8687744140625,0.0008215330502328774
15,2.2534590562184653,1.102520744005839,70.72522396511502,0.0007088084368863039
16,2.227443668577406,1.07123867670695,71.75305938720703,0.0006024051496448616
17,2.187747081120809,1.0497071743011475,70.20147874620226,0.0005691685138218519
18,2.167838520473904,1.0331909325387743,70.91851128472223,0.0005447863821043737
19,2.14570951461792,1.0213388072119818,69.78125423855252,0.0004849502325264944
20,2.1240466170840793,1.0095685919125874,68.90995449490018,0.00042203726479783654
21,2.118054919772678,0.9973964095115662,69.42579820421007,0.00040517696308799915
22,2.085539049572415,0.9798558751742045,69.55770619710286,0.00042096547743616003
23,2.0681258307562933,0.9656939837667677,68.49065399169922,0.0003805332720124473
24,2.0590435134039984,0.9534895353847079,69.24864959716797,0.00032432472734298144
25,2.0389178329043918,0.9300031595759921,69.97774420844183,0.0002866123266155935
26,2.0171268383661904,0.9131167663468255,69.26065572102864,0.000303220673231408
27,1.9982441001468234,0.8923027184274461,70.02032046847873,0.00028171103945674584
28,1.9770578940709431,0.86835116147995,70.3324440850152,0.0002691643959325221
29,1.9463083214230008,0.8406300147374471,70.09779018825955,0.0003009418982805477
30,1.9222058984968398,0.8100844820340475,71.24207390679254,0.00026058658356002223
31,1.891242994202508,0.7840551071696811,70.62811448838976,0.00023012129531707615
32,1.8775016599231296,0.7617291543218825,71.06790076361762,0.00021242489229835983
33,1.8392666710747614,0.7256185544861687,72.15135616726346,0.00021312097022827301
34,1.8168594042460124,0.7008071144421896,70.98122829861111,0.00021408166341845773
35,1.7993323935402765,0.6664540635214912,73.48974694146051,0.00020409360068798479
36,1.7723464568456013,0.636696093612247,73.95554775661893,0.0001980689315435787
37,1.7418744299146864,0.6076401008499993,72.85718960232205,0.00020540308388363983
38,1.7143067518870037,0.5798384348551432,73.77320014105902,0.00019209105165727023
39,1.693942215707567,0.5497219032711453,75.02733696831598,0.00017505088665833077
40,1.668278521961636,0.5267624027199216,74.45644632975261,0.00016727385971333005
41,1.6397980451583862,0.5004816783799065,74.37822723388672,0.0001687319551516945
42,1.6334090762668185,0.4796005189418793,75.59108225504558,0.00017419867476241456
43,1.6114217705196805,0.4570191237661574,76.20709567599826,0.00017516750894072984
44,1.5927679803636339,0.434478051132626,77.0253194173177,0.00016026620869524777
45,1.566112266646491,0.40960488385624355,76.56956651475694,0.00016167201425155831
46,1.5537332826190524,0.39829592572318184,76.28042348225911,0.0001525657765644913
47,1.5321489704979792,0.37178032596906024,77.05989837646484,0.0001400877380446117
48,1.5051408211390178,0.349231137169732,77.17321523030598,0.00014144203224633302
49,1.4949924416012235,0.3339862955941094,77.45942772759332,0.00013438448594469164
50,1.4852769772211711,0.3166891303327348,78.01568942599826,0.00012770692329569202
51,1.4731860955556233,0.2993352976110246,78.86045498318143,0.00014551889681671228
52,1.4433147112528484,0.2784816059801314,78.34960513644748,0.0001396528969053179
53,1.4306456247965496,0.2654767334461212,77.66415320502387,0.00013987711281515658
54,1.428438319100274,0.2529245399766498,78.6563949584961,0.00013510054284577363
55,1.4130425453186035,0.23737236360708872,79.44772847493489,0.0001329087382247154
56,1.4016435146331787,0.2241373360157013,79.09590233696832,0.00012381127453409135
57,1.3880133893754747,0.20984020166926914,79.6198264227973,0.00012206141077007892
58,1.3760730425516765,0.19388894074492985,80.22872077094183,0.00012518857127159007
59,1.360647439956665,0.17879576236009598,80.11790042453342,0.00012590769620146602
60,1.3519467910130818,0.1739173001713223,79.3509987725152,0.0001240948679171399
61,1.3333540360132854,0.15763421025541094,79.98585510253906,0.00011342395737301558
62,1.3256902694702148,0.14635037051306832,80.15132649739583,0.00011101767934936409
63,1.317898644341363,0.13844335161977345,80.40692138671875,0.0001099524088203907
64,1.307818439271715,0.12740091482798258,80.06148105197482,0.00010773996715821947
65,1.296601586871677,0.1169290476375156,80.13363223605685,0.00010976736424102758
66,1.2963074180814955,0.11837517884042528,79.99168311225043,0.0001154181453683931
67,1.2758715020285711,0.09857069618172115,80.3902342054579,0.00011434666440537613
68,1.2627512216567993,0.08490858185622427,80.14029439290364,0.00011554360955617287
69,1.2660608556535509,0.08373074316316181,80.48763444688585,0.00010159545571595017
70,1.2430613703197904,0.06357356388535765,81.04585859510634,9.833176429512807e-05
71,1.2434718079037137,0.06290604567362203,80.71248541937933,9.683542399822424e-05
72,1.2319983773761325,0.04653132647379405,81.47095828586154,9.057286337742375e-05
73,1.2309658924738567,0.042619561259117394,81.79232364230685,9.434923413209617e-05
74,1.2286666499243841,0.037144509635658726,81.49823082817926,9.393398876353685e-05
75,1.215282638867696,0.030746447620913386,81.77620018853082,8.80447712713956e-05
76,1.2085502809948392,0.024603198592861492,81.57168324788411,8.68880435720914e-05
77,1.205262925889757,0.018772915781786043,81.54126824273004,9.84332954329956e-05
78,1.1863657898373074,0.004987902532674424,81.26082780626085,9.586588324358065e-05
79,1.1824546390109592,-0.003356756745941109,81.2464133368598,9.463039006934398e-05
